Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,SubCategory,Product Name,Sales,Quantity,Discount,Profit,Outlier,Q1,     Q3,IQR,Upper Limit,Lower Limit
105,US2015156867,13-11-2015,17-11-2015,Standard Class,LC16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,FURFU10004006,Furniture,Furnishings,"Deflecto DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,3,0.2,3.8385,FALSE,,,,,
106,US2015156867,13-11-2015,17-11-2015,Standard Class,LC16870,Lena Cacioppo,Consumer,United States,Aurora,Colorado,80013,West,OFFBI10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,3,0.7,25.8174,FALSE,,,,,
107,CA2017119004,23-11-2017,28-11-2017,Standard Class,JM15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TECAC10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,8,0.2,17.6016,FALSE,,,,,
108,CA2017119004,23-11-2017,28-11-2017,Standard Class,JM15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,TECPH10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,1,0.2,2.0994,FALSE,,,,,
109,CA2017119004,23-11-2017,28-11-2017,Standard Class,JM15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFFAR10000390,Office Supplies,Art,Newell Chalk Holder,3.304,1,0.2,1.0738,FALSE,,,,,
110,CA2015129476,15-10-2015,20-10-2015,Standard Class,PA19060,Pete Armstrong,Home Office,United States,Orland Park,Illinois,60462,Central,TECAC10000844,Technology,Accessories,Logitech Gaming G510s  Keyboard,339.96,5,0.2,67.992,FALSE,,,,,
111,CA2017146780,25-12-2017,30-12-2017,Standard Class,CV12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FURFU10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0,10.9096,FALSE,,,,,
112,CA2016128867,11-03-2016,11-10-2016,Standard Class,CL12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFFAR10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,2,0,22.788,FALSE,,,,,
113,CA2016128867,11-03-2016,11-10-2016,Standard Class,CL12565,Clay Ludtke,Consumer,United States,Urbandale,Iowa,50322,Central,OFFBI10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,6,0,13.3476,FALSE,,,,,
114,CA2014115259,25-08-2014,27-08-2014,Second Class,RC19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFFFA10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,14,0.2,14.5348,FALSE,,,,,
115,CA2014115259,25-08-2014,27-08-2014,Second Class,RC19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFFEN10002600,Office Supplies,Envelopes,"RediStrip #10 Envelopes, 4 1/8 x 9 1/2",4.72,2,0.2,1.652,FALSE,,,,,
116,CA2014115259,25-08-2014,27-08-2014,Second Class,RC19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFFPA10004965,Office Supplies,Paper,Xerox 1921,23.976,3,0.2,7.4925,FALSE,,,,,
117,CA2014115259,25-08-2014,27-08-2014,Second Class,RC19960,Ryan Crowe,Consumer,United States,Columbus,Ohio,43229,East,OFFEN10002504,Office Supplies,Envelopes,"Tyvek  TopOpening Peel & Seel Envelopes, Plain White",130.464,6,0.2,44.0316,FALSE,,,,,
118,CA2015110457,03-02-2015,03-06-2015,Standard Class,DK13090,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,FURTA10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,0,165.3813,TRUE,,,,,
119,US2015136476,04-05-2015,04-10-2015,Standard Class,GG14650,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,OFFBI10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,1,0.7,115.7156,TRUE,,,,,
120,CA2016103730,06-12-2016,15-06-2016,First Class,SC20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,FURFU10002157,Furniture,Furnishings,Artistic InstaPlaque,47.04,3,0,18.3456,FALSE,,,,,
121,CA2016103730,06-12-2016,15-06-2016,First Class,SC20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFFBI10003910,Office Supplies,Binders,DXL AngleView Binders with Locking Rings by Samsill,30.84,4,0,13.878,FALSE,,,,,
122,CA2016103730,06-12-2016,15-06-2016,First Class,SC20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFFST10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,0,63.4368,FALSE,,,,,
123,CA2016103730,06-12-2016,15-06-2016,First Class,SC20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,OFFEN10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,9,0,51.759,FALSE,,,,,
124,CA2016103730,06-12-2016,15-06-2016,First Class,SC20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,East,TECPH10003875,Technology,Phones,KLD Oscar II Style Snapon Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,7,0,19.7316,FALSE,,,,,
125,US2014152030,26-12-2014,28-12-2014,Second Class,AD10180,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,FURCH10004063,Furniture,Chairs,Global Deluxe HighBack Manager's Chair,600.558,3,0.3,8.5794,FALSE,,,,,
126,US2014134614,20-09-2014,25-09-2014,Standard Class,PF19165,Philip Fox,Consumer,United States,Bloomington,Illinois,61701,Central,FURTA10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,6,0.5,407.682,TRUE,,,,,
127,US2017107272,11-05-2017,11-12-2017,Standard Class,TS21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFFBI10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2,0.7,1.8308,FALSE,,,,,
128,US2017107272,11-05-2017,11-12-2017,Standard Class,TS21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFFST10002974,Office Supplies,Storage,"TravLFile HeavyDuty Shuttle II, Black",243.992,7,0.2,30.499,FALSE,,,,,
129,US2016125969,11-06-2016,11-10-2016,Second Class,LS16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FURCH10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2,0.2,9.1602,FALSE,,,,,
130,US2016125969,11-06-2016,11-10-2016,Second Class,LS16975,Lindsay Shagiari,Home Office,United States,Los Angeles,California,90004,West,FURFU10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3,0,26.2416,FALSE,,,,,
131,US2017164147,02-02-2017,02-05-2017,First Class,DW13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TECPH10002293,Technology,Phones,Anker 36W 4Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,11.994,FALSE,,,,,
132,US2017164147,02-02-2017,02-05-2017,First Class,DW13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFFPA10002377,Office Supplies,Paper,Xerox 1916,78.304,2,0.2,29.364,FALSE,,,,,
133,US2017164147,02-02-2017,02-05-2017,First Class,DW13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFFFA10002780,Office Supplies,Fasteners,Staples,21.456,9,0.2,6.9732,FALSE,,,,,
134,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFFPA10001804,Office Supplies,Paper,Xerox 195,20.04,3,0,9.6192,FALSE,,,,,
135,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFFPA10001736,Office Supplies,Paper,Xerox 1880,35.44,1,0,16.6568,FALSE,,,,,
136,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFFAR10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0,3.456,FALSE,,,,,
137,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFFFA10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2,0,1.9698,FALSE,,,,,
138,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFFBI10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3,0.2,26.6616,FALSE,,,,,
139,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,OFFSU10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6,0,18.4464,FALSE,,,,,
140,CA2016145583,13-10-2016,19-10-2016,Standard Class,LC16885,Lena Creighton,Consumer,United States,Roseville,California,95661,West,FURFU10001706,Furniture,Furnishings,LongerLife Soft White Bulbs,43.12,14,0,20.6976,FALSE,,,,,
141,CA2016110366,09-05-2016,09-07-2016,Second Class,JD15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,19140,East,FURFU10004848,Furniture,Furnishings,"Howard Miller 133/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,0.2,10.35,FALSE,,,,,
142,CA2017106180,18-09-2017,23-09-2017,Standard Class,SH19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFFAR10000940,Office Supplies,Art,Newell 343,8.82,3,0,2.3814,FALSE,,,,,
143,CA2017106180,18-09-2017,23-09-2017,Standard Class,SH19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFFEN10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0,5.1042,FALSE,,,,,
144,CA2017106180,18-09-2017,23-09-2017,Standard Class,SH19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFFPA10004327,Office Supplies,Paper,Xerox 1911,143.7,3,0,68.976,FALSE,,,,,
145,CA2017155376,22-12-2017,27-12-2017,Standard Class,SG20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFFAP10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot MidSize Office Refrigerators,839.43,3,0,218.2518,TRUE,,,,,
146,CA2015110744,09-07-2015,09-12-2015,Standard Class,HA14920,Helen Andreada,Consumer,United States,Pasadena,California,91104,West,OFFST10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7,0,20.1579,FALSE,,,,,
147,CA2014110072,22-10-2014,28-10-2014,Standard Class,MG17680,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,FURFU10000521,Furniture,Furnishings,"Seth Thomas 14"" PuttyColored Wall Clock",93.888,4,0.2,12.9096,FALSE,,,,,
148,CA2016114489,12-05-2016,12-09-2016,Standard Class,JE16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TECPH10000215,Technology,Phones,Plantronics Cordless Phone Headset with Inline Volume  M214C,384.45,11,0,103.8015,TRUE,,,,,
149,CA2016114489,12-05-2016,12-09-2016,Standard Class,JE16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,TECPH10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3,0,5.9988,FALSE,,,,,
150,CA2016114489,12-05-2016,12-09-2016,Standard Class,JE16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,FURCH10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0,585.552,TRUE,,,,,
151,CA2016114489,12-05-2016,12-09-2016,Standard Class,JE16165,Justin Ellison,Corporate,United States,Franklin,Wisconsin,53132,Central,OFFBI10002735,Office Supplies,Binders,GBC Prestige ThermABind Covers,171.55,5,0,80.6285,FALSE,,,,,
152,CA2016158834,13-03-2016,16-03-2016,First Class,TW21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,OFFAP10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5,0.2,17.766,FALSE,,,,,
153,CA2016158834,13-03-2016,16-03-2016,First Class,TW21025,Tamara Willingham,Home Office,United States,Scottsdale,Arizona,85254,West,TECPH10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2,0.2,15.2388,FALSE,,,,,
154,CA2015124919,31-05-2015,06-02-2015,First Class,SP20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFFPA10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7,0,26.271,FALSE,,,,,
155,CA2015124919,31-05-2015,06-02-2015,First Class,SP20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFFPA10002254,Office Supplies,Paper,Xerox 1883,105.52,4,0,48.5392,FALSE,,,,,
156,CA2015124919,31-05-2015,06-02-2015,First Class,SP20650,Stephanie Phelps,Corporate,United States,San Jose,California,95123,West,OFFST10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0,21.0288,FALSE,,,,,
157,CA2015118948,28-05-2015,06-03-2015,Standard Class,NK18490,Neil Knudson,Home Office,United States,Seattle,Washington,98105,West,OFFAR10001547,Office Supplies,Art,Newell 311,6.63,3,0,1.7901,FALSE,,,,,
158,CA2014104269,03-01-2014,03-06-2014,Second Class,DB13060,Dave Brooks,Consumer,United States,Seattle,Washington,98115,West,FURCH10004063,Furniture,Chairs,Global Deluxe HighBack Manager's Chair,457.568,2,0.2,51.4764,FALSE,,,,,
159,CA2016114104,20-11-2016,24-11-2016,Standard Class,NP18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,OFFLA10002475,Office Supplies,Labels,Avery 519,14.62,2,0,6.8714,FALSE,,,,,
160,CA2016114104,20-11-2016,24-11-2016,Standard Class,NP18670,Nora Paige,Consumer,United States,Edmond,Oklahoma,73034,Central,TECPH10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7,0,236.2325,TRUE,,,,,
161,CA2016162733,05-11-2016,05-12-2016,First Class,TT21070,Ted Trevino,Consumer,United States,Los Angeles,California,90045,West,OFFPA10002751,Office Supplies,Paper,Xerox 1920,5.98,1,0,2.691,FALSE,,,,,
162,CA2015119697,28-12-2015,31-12-2015,Second Class,EM13960,Eric Murdock,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TECAC10003657,Technology,Accessories,Lenovo 17Key USB Numeric Keypad,54.384,2,0.2,1.3596,FALSE,,,,,
163,CA2016154508,16-11-2016,20-11-2016,Standard Class,RD19900,Ruben Dartt,Consumer,United States,Carlsbad,New Mexico,88220,West,OFFEN10001990,Office Supplies,Envelopes,Staple envelope,28.4,5,0,13.348,FALSE,,,,,
164,CA2016113817,11-07-2016,11-11-2016,Standard Class,MJ17740,Max Jones,Consumer,United States,Seattle,Washington,98115,West,OFFBI10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2,0.2,9.688,FALSE,,,,,
165,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFFAR10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3,0.2,2.7324,FALSE,,,,,
166,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TECMA10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8,0.4,1359.992,TRUE,,,,,
167,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFFST10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3,0.2,58.6347,FALSE,,,,,
168,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,FURCH10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,0.3,24.858,FALSE,,,,,
169,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFFAR10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6,0.2,6.8136,FALSE,,,,,
170,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,OFFAP10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,5,0.8,453.849,TRUE,,,,,
171,CA2014139892,09-08-2014,09-12-2014,Standard Class,BM11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207,Central,TECPH10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3,0.2,8.9985,FALSE,,,,,
172,CA2014118962,08-05-2014,08-09-2014,Standard Class,CS12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFFPA10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3,0,9.8418,FALSE,,,,,
173,CA2014118962,08-05-2014,08-09-2014,Standard Class,CS12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,OFFPA10001144,Office Supplies,Paper,Xerox 1913,110.96,2,0,53.2608,FALSE,,,,,
174,CA2014118962,08-05-2014,08-09-2014,Standard Class,CS12130,Chad Sievert,Consumer,United States,Los Angeles,California,90004,West,FURCH10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259,FALSE,,,,,
175,US2014100853,14-09-2014,19-09-2014,Standard Class,JB15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFFAP10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,131.12,TRUE,,,,,
176,US2014100853,14-09-2014,19-09-2014,Standard Class,JB15400,Jennifer Braxton,Corporate,United States,Chicago,Illinois,60623,Central,OFFLA10003148,Office Supplies,Labels,Avery 51,20.16,4,0.2,6.552,FALSE,,,,,
177,US2017152366,21-04-2017,25-04-2017,Second Class,SJ20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFFAP10002684,Office Supplies,Appliances,"Acco 7Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,243.16,TRUE,,,,,
178,US2015101511,21-11-2015,23-11-2015,Second Class,JE15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,FURCH10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,11.3372,FALSE,,,,,
179,US2015101511,21-11-2015,23-11-2015,Second Class,JE15745,Joel Eaton,Consumer,United States,Newark,Ohio,43055,East,OFFSU10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,3.7715,FALSE,,,,,
180,CA2015137225,15-12-2015,19-12-2015,Standard Class,JK15640,Jim Kriz,Home Office,United States,New York City,New York,10009,East,OFFAR10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0,1.4104,FALSE,,,,,
181,CA2014166191,12-05-2014,12-09-2014,Second Class,DK13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,OFFST10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.8612,FALSE,,,,,
182,CA2014166191,12-05-2014,12-09-2014,Second Class,DK13150,David Kendrick,Corporate,United States,Decatur,Illinois,62521,Central,TECAC10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.6395,FALSE,,,,,
183,CA2014158274,19-11-2014,24-11-2014,Second Class,RM19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TECPH10003273,Technology,Phones,AT&T TR1909W,503.96,4,0,131.0296,TRUE,,,,,
184,CA2014158274,19-11-2014,24-11-2014,Second Class,RM19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TECPH10004896,Technology,Phones,Nokia Lumia 521 (TMobile),149.95,5,0,41.986,FALSE,,,,,
185,CA2014158274,19-11-2014,24-11-2014,Second Class,RM19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TECAC10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29,2,0,7.25,FALSE,,,,,
186,CA2016105018,28-11-2016,12-02-2016,Standard Class,SK19990,Sally Knutson,Consumer,United States,Fairfield,Connecticut,6824,East,OFFBI10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2,0,3.4368,FALSE,,,,,
187,CA2014123260,26-08-2014,30-08-2014,Standard Class,FM14290,Frank Merwin,Home Office,United States,Los Angeles,California,90032,West,TECAC10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0,22.984,FALSE,,,,,
188,CA2016157000,16-07-2016,22-07-2016,Standard Class,AM10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFFST10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.7224,FALSE,,,,,
189,CA2016157000,16-07-2016,22-07-2016,Standard Class,AM10360,Alice McCarthy,Corporate,United States,Grand Prairie,Texas,75051,Central,OFFPA10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255,FALSE,,,,,
